index_rc,col,row,col_row,x_cent_geo,y_cent_geo,x1_nw_geo,y1_nw_geo,x2_sw_geo,y2_sw_geo,x3_se_geo,y3_se_geo,x4_ne_geo,y4_ne_geo,sh,hh,ni,hb,nw,he,rp,bw,by,sl,be,bb,mv,sn,st,th
70054,54,70,54 - 070,12.2296988552,49.8479841812,12.1727922354,49.8872657730,12.1693241079,49.8109616858,12.2865119515,49.8086744905,12.2901671950,49.8849749006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70055,55,70,55 - 070,12.3469744900,49.8456349680,12.2901671950,49.8849749006,12.2865119515,49.8086744905,12.4036882910,49.8062670355,12.4075305954,49.8825635753,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70056,56,70,56 - 070,12.4642382988,49.8431654076,12.4075305954,49.8825635753,12.4036882910,49.8062670355,12.5208525390,49.8037393390,12.5248818462,49.8800318156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70057,57,70,57 - 070,12.5814896927,49.8405755187,12.5248818462,49.8800318156,12.5208525390,49.8037393390,12.6380041082,49.8010914202,12.6422203575,49.8773796406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70058,58,70,58 - 070,12.6987280835,49.8378653211,12.6422203575,49.8773796406,12.6380041082,49.8010914202,12.7551424120,49.7983232993,12.7595455397,49.8746070706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70059,59,70,59 - 070,12.8159528830,49.8350348354,12.7595455397,49.8746070706,12.7551424120,49.7983232993,12.8722668640,49.7954349972,12.8768568036,49.8717141266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70060,60,70,60 - 070,12.9331635038,49.8320840830,12.8768568036,49.8717141266,12.8722668640,49.7954349972,12.9893768782,49.7924265359,12.9941535604,49.8687008307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70061,61,70,61 - 070,13.0503593588,49.8290130864,12.9941535604,49.8687008307,12.9893768782,49.7924265359,13.1064718691,49.7892979381,13.1114352219,49.8655672057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70062,62,70,62 - 070,13.1675398612,49.8258218689,13.1114352219,49.8655672057,13.1064718691,49.7892979381,13.2235512516,49.7860492277,13.2287012001,49.8623132755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70063,63,70,63 - 070,13.2847044248,49.8225104548,13.2287012001,49.8623132755,13.2235512516,49.7860492277,13.3406144412,49.7826804293,13.3459509078,49.8589390649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70064,64,70,64 - 070,13.4018524638,49.8190788691,13.3459509078,49.8589390649,13.3406144412,49.7826804293,13.4576608537,49.7791915684,13.4631837580,49.8554445994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70065,65,70,65 - 070,13.5189833931,49.8155271380,13.4631837580,49.8554445994,13.4576608537,49.7791915684,13.5746899055,49.7755826715,13.5803991643,49.8518299056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70066,66,70,66 - 070,13.6360966279,49.8118552883,13.5803991643,49.8518299056,13.5746899055,49.7755826715,13.6917010135,49.7718537659,13.6975965408,49.8480950111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70067,67,70,67 - 070,13.7531915840,49.8080633480,13.6975965408,49.8480950111,13.6917010135,49.7718537659,13.8086935953,49.7680048799,13.8147753023,49.8442399440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70068,68,70,68 - 070,13.8702676777,49.8041513459,13.8147753023,49.8442399440,13.8086935953,49.7680048799,13.9256670687,49.7640360427,13.9319348640,49.8402647338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70069,69,70,69 - 070,13.9873243259,49.8001193115,13.9319348640,49.8402647338,13.9256670687,49.7640360427,14.0426208525,49.7599472843,14.0490746417,49.8361694106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70070,70,70,70 - 070,14.1043609462,49.7959672755,14.0490746417,49.8361694106,14.0426208525,49.7599472843,14.1595543657,49.7557386358,14.1661940518,49.8319540055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70071,71,70,71 - 070,14.2213769567,49.7916952694,14.1661940518,49.8319540055,14.1595543657,49.7557386358,14.2764670281,49.7514101289,14.2832925114,49.8276185505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70072,72,70,72 - 070,14.3383717760,49.7873033255,14.2832925114,49.8276185505,14.2764670281,49.7514101289,14.3933582602,49.7469617964,14.4003694381,49.8231630784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70073,73,70,73 - 070,14.4553448235,49.7827914770,14.4003694381,49.8231630784,14.3933582602,49.7469617964,14.5102274830,49.7423936721,14.5174242502,49.8185876231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70074,74,70,74 - 070,14.5722955192,49.7781597583,14.5174242502,49.8185876231,14.5102274830,49.7423936721,14.6270741182,49.7377057904,14.6344563666,49.8138922192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70075,75,70,75 - 070,14.6892232839,49.7734082043,14.6344563666,49.8138922192,14.6270741182,49.7377057904,14.7438975882,49.7328981869,14.7514652071,49.8090769023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70076,76,70,76 - 070,14.8061275388,49.7685368511,14.7514652071,49.8090769023,14.7438975882,49.7328981869,14.8606973161,49.7279708978,14.8684501920,49.8041417090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70077,77,70,77 - 070,14.9230077061,49.7635457354,14.8684501920,49.8041417090,14.8606973161,49.7279708978,14.9774727256,49.7229239605,14.9854107423,49.7990866766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70078,78,70,78 - 070,15.0398632084,49.7584348952,14.9854107423,49.7990866766,14.9774727256,49.7229239605,15.0942232413,49.7177574130,15.1023462798,49.7939118434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71000,0,71,00 - 071,5.9021753844,49.7197487394,5.8404456343,49.7557386358,5.8470642130,49.6795237638,5.9638124167,49.6837256700,5.9573791475,49.7599472843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71001,1,71,01 - 071,6.0190263531,49.7238941217,5.9573791475,49.7599472843,5.9638124167,49.6837256700,6.0805807944,49.6878078774,6.0743329313,49.7640360427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71002,2,71,02 - 071,6.1358972544,49.7279196940,6.0743329313,49.7640360427,6.0805807944,49.6878078774,6.1973687682,49.6917703550,6.1913064047,49.7680048799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71003,3,71,03 - 071,6.2527875086,49.7318254257,6.1913064047,49.7680048799,6.1973687682,49.6917703550,6.3141757594,49.6956130730,6.3082989865,49.7718537659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71004,4,71,04 - 071,6.3696965352,49.7356112874,6.3082989865,49.7718537659,6.3141757594,49.6956130730,6.4310011886,49.6993360022,6.4253100945,49.7755826715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71005,5,71,05 - 071,6.4866237535,49.7392772503,6.4253100945,49.7755826715,6.4310011886,49.6993360022,6.5478444762,49.7029391145,6.5423391463,49.7791915684,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71006,6,71,06 - 071,6.6035685820,49.7428232867,6.5423391463,49.7791915684,6.5478444762,49.7029391145,6.6647050418,49.7064223826,6.6593855588,49.7826804293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71007,7,71,07 - 071,6.7205304387,49.7462493698,6.6593855588,49.7826804293,6.6647050418,49.7064223826,6.7815823046,49.7097857803,6.7764487484,49.7860492277,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71008,8,71,08 - 071,6.8375087411,49.7495554735,6.7764487484,49.7860492277,6.7815823046,49.7097857803,6.8984756831,49.7130292819,6.8935281309,49.7892979381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71009,9,71,09 - 071,6.9545029064,49.7527415729,6.8935281309,49.7892979381,6.8984756831,49.7130292819,7.0153845957,49.7161528630,7.0106231218,49.7924265359,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71010,10,71,10 - 071,7.0715123510,49.7558076438,7.0106231218,49.7924265359,7.0153845957,49.7161528630,7.1323084600,49.7191565000,7.1277331360,49.7954349972,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71011,11,71,11 - 071,7.1885364910,49.7587536630,7.1277331360,49.7954349972,7.1323084600,49.7191565000,7.2492466932,49.7220401700,7.2448575880,49.7983232993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71012,12,71,12 - 071,7.3055747421,49.7615796080,7.2448575880,49.7983232993,7.2492466932,49.7220401700,7.3661987123,49.7248038512,7.3619958918,49.8010914202,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71013,13,71,13 - 071,7.4226265196,49.7642854576,7.3619958918,49.8010914202,7.3661987123,49.7248038512,7.4831639335,49.7274475228,7.4791474610,49.8037393390,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71014,14,71,14 - 071,7.5396912382,49.7668711911,7.4791474610,49.8037393390,7.4831639335,49.7274475228,7.6001417730,49.7299711646,7.5963117090,49.8062670355,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71015,15,71,15 - 071,7.6567683123,49.7693367890,7.5963117090,49.8062670355,7.6001417730,49.7299711646,7.7171316464,49.7323747576,7.7134880485,49.8086744905,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71016,16,71,16 - 071,7.7738571562,49.7716822325,7.7134880485,49.8086744905,7.7171316464,49.7323747576,7.8341329689,49.7346582835,7.8306758921,49.8109616858,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71017,17,71,17 - 071,7.8909571834,49.7739075039,7.8306758921,49.8109616858,7.8341329689,49.7346582835,7.9511451555,49.7368217250,7.9478746518,49.8131286040,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71018,18,71,18 - 071,8.0080678073,49.7760125862,7.9478746518,49.8131286040,7.9511451555,49.7368217250,8.0681676209,49.7388650658,8.0650837394,49.8151752285,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71019,19,71,19 - 071,8.1251884410,49.7779974636,8.0650837394,49.8151752285,8.0681676209,49.7388650658,8.1851997792,49.7407882903,8.1823025666,49.8171015439,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71020,20,71,20 - 071,8.2423184973,49.7798621209,8.1823025666,49.8171015439,8.1851997792,49.7407882903,8.3022410445,49.7425913839,8.2995305444,49.8189075356,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71021,21,71,21 - 071,8.3594573885,49.7816065439,8.2995305444,49.8189075356,8.3022410445,49.7425913839,8.4192908306,49.7442743330,8.4167670839,49.8205931897,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
71022,22,71,22 - 071,8.4766045270,49.7832307195,8.4167670839,49.8205931897,8.4192908306,49.7442743330,8.5363485508,49.7458371248,8.5340115956,49.8221584936,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
71023,23,71,23 - 071,8.5937593246,49.7847346353,8.5340115956,49.8221584936,8.5363485508,49.7458371248,8.6534136186,49.7472797475,8.6512634900,49.8236034352,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71024,24,71,24 - 071,8.7109211931,49.7861182798,8.6512634900,49.8236034352,8.6534136186,49.7472797475,8.7704854468,49.7486021901,8.7685221773,49.8249280036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71025,25,71,25 - 071,8.8280895440,49.7873816426,8.7685221773,49.8249280036,8.7704854468,49.7486021901,8.8875634483,49.7498044425,8.8857870675,49.8261321888,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71026,26,71,26 - 071,8.9452637887,49.7885247141,8.8857870675,49.8261321888,8.8875634483,49.7498044425,9.0046470358,49.7508864957,9.0030575704,49.8272159816,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71027,27,71,27 - 071,9.0624433381,49.7895474856,9.0030575704,49.8272159816,9.0046470358,49.7508864957,9.1217356216,49.7518483415,9.1203330957,49.8281793737,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
71028,28,71,28 - 071,9.1796276034,49.7904499493,9.1203330957,49.8281793737,9.1217356216,49.7518483415,9.2388286181,49.7526899725,9.2376130529,49.8290223578,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
71029,29,71,29 - 071,9.2968159954,49.7912320984,9.2376130529,49.8290223578,9.2388286181,49.7526899725,9.3559254375,49.7534113824,9.3548968512,49.8297449275,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
71030,30,71,30 - 071,9.4140079247,49.7918939269,9.3548968512,49.8297449275,9.3559254375,49.7534113824,9.4730254918,49.7540125656,9.4721839001,49.8303470773,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
71031,31,71,31 - 071,9.5312028019,49.7924354299,9.4721839001,49.8303470773,9.4730254918,49.7540125656,9.5901281930,49.7544935177,9.5894736085,49.8308288027,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
71032,32,71,32 - 071,9.6484000377,49.7928566031,9.5894736085,49.8308288027,9.5901281930,49.7544935177,9.7072329529,49.7548542349,9.7067653855,49.8311900999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
71033,33,71,33 - 071,9.7655990424,49.7931574433,9.7067653855,49.8311900999,9.7072329529,49.7548542349,9.8243391835,49.7550947146,9.8240586402,49.8314309663,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71034,34,71,34 - 071,9.8827992264,49.7933379484,9.8240586402,49.8314309663,9.8243391835,49.7550947146,9.9414462965,49.7552149549,9.9413527816,49.8315513999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71035,35,71,35 - 071,10.0000000000,49.7933981169,9.9413527816,49.8315513999,9.9414462965,49.7552149549,10.0585537035,49.7552149549,10.0586472184,49.8315513999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71036,36,71,36 - 071,10.1172007736,49.7933379484,10.0586472184,49.8315513999,10.0585537035,49.7552149549,10.1756608165,49.7550947146,10.1759413598,49.8314309663,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71037,37,71,37 - 071,10.2344009576,49.7931574433,10.1759413598,49.8314309663,10.1756608165,49.7550947146,10.2927670471,49.7548542349,10.2932346145,49.8311900999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71038,38,71,38 - 071,10.3515999623,49.7928566031,10.2932346145,49.8311900999,10.2927670471,49.7548542349,10.4098718070,49.7544935177,10.4105263915,49.8308288027,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71039,39,71,39 - 071,10.4687971981,49.7924354299,10.4105263915,49.8308288027,10.4098718070,49.7544935177,10.5269745082,49.7540125656,10.5278160999,49.8303470773,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71040,40,71,40 - 071,10.5859920753,49.7918939269,10.5278160999,49.8303470773,10.5269745082,49.7540125656,10.6440745625,49.7534113824,10.6451031488,49.8297449275,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71041,41,71,41 - 071,10.7031840046,49.7912320984,10.6451031488,49.8297449275,10.6440745625,49.7534113824,10.7611713819,49.7526899725,10.7623869471,49.8290223578,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71042,42,71,42 - 071,10.8203723966,49.7904499493,10.7623869471,49.8290223578,10.7611713819,49.7526899725,10.8782643784,49.7518483415,10.8796669043,49.8281793737,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71043,43,71,43 - 071,10.9375566619,49.7895474856,10.8796669043,49.8281793737,10.8782643784,49.7518483415,10.9953529642,49.7508864957,10.9969424296,49.8272159816,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71044,44,71,44 - 071,11.0547362113,49.7885247141,10.9969424296,49.8272159816,10.9953529642,49.7508864957,11.1124365517,49.7498044425,11.1142129325,49.8261321888,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71045,45,71,45 - 071,11.1719104560,49.7873816426,11.1142129325,49.8261321888,11.1124365517,49.7498044425,11.2295145532,49.7486021901,11.2314778227,49.8249280036,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71046,46,71,46 - 071,11.2890788069,49.7861182798,11.2314778227,49.8249280036,11.2295145532,49.7486021901,11.3465863814,49.7472797475,11.3487365100,49.8236034352,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71047,47,71,47 - 071,11.4062406754,49.7847346353,11.3487365100,49.8236034352,11.3465863814,49.7472797475,11.4636514492,49.7458371248,11.4659884044,49.8221584936,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71048,48,71,48 - 071,11.5233954730,49.7832307195,11.4659884044,49.8221584936,11.4636514492,49.7458371248,11.5807091694,49.7442743330,11.5832329161,49.8205931897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71049,49,71,49 - 071,11.6405426115,49.7816065439,11.5832329161,49.8205931897,11.5807091694,49.7442743330,11.6977589555,49.7425913839,11.7004694556,49.8189075356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71050,50,71,50 - 071,11.7576815027,49.7798621209,11.7004694556,49.8189075356,11.6977589555,49.7425913839,11.8148002208,49.7407882903,11.8176974334,49.8171015439,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71051,51,71,51 - 071,11.8748115590,49.7779974636,11.8176974334,49.8171015439,11.8148002208,49.7407882903,11.9318323791,49.7388650658,11.9349162606,49.8151752285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71052,52,71,52 - 071,11.9919321927,49.7760125862,11.9349162606,49.8151752285,11.9318323791,49.7388650658,12.0488548445,49.7368217250,12.0521253482,49.8131286040,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71053,53,71,53 - 071,12.1090428166,49.7739075039,12.0521253482,49.8131286040,12.0488548445,49.7368217250,12.1658670311,49.7346582835,12.1693241079,49.8109616858,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71054,54,71,54 - 071,12.2261428438,49.7716822325,12.1693241079,49.8109616858,12.1658670311,49.7346582835,12.2828683536,49.7323747576,12.2865119515,49.8086744905,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71055,55,71,55 - 071,12.3432316877,49.7693367890,12.2865119515,49.8086744905,12.2828683536,49.7323747576,12.3998582270,49.7299711646,12.4036882910,49.8062670355,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71056,56,71,56 - 071,12.4603087618,49.7668711911,12.4036882910,49.8062670355,12.3998582270,49.7299711646,12.5168360665,49.7274475228,12.5208525390,49.8037393390,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71057,57,71,57 - 071,12.5773734804,49.7642854576,12.5208525390,49.8037393390,12.5168360665,49.7274475228,12.6338012877,49.7248038512,12.6380041082,49.8010914202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71058,58,71,58 - 071,12.6944252579,49.7615796080,12.6380041082,49.8010914202,12.6338012877,49.7248038512,12.7507533068,49.7220401700,12.7551424120,49.7983232993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71059,59,71,59 - 071,12.8114635090,49.7587536630,12.7551424120,49.7983232993,12.7507533068,49.7220401700,12.8676915400,49.7191565000,12.8722668640,49.7954349972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71060,60,71,60 - 071,12.9284876490,49.7558076438,12.8722668640,49.7954349972,12.8676915400,49.7191565000,12.9846154043,49.7161528630,12.9893768782,49.7924265359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71061,61,71,61 - 071,13.0454970936,49.7527415729,12.9893768782,49.7924265359,12.9846154043,49.7161528630,13.1015243169,49.7130292819,13.1064718691,49.7892979381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71062,62,71,62 - 071,13.1624912589,49.7495554735,13.1064718691,49.7892979381,13.1015243169,49.7130292819,13.2184176954,49.7097857803,13.2235512516,49.7860492277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71063,63,71,63 - 071,13.2794695613,49.7462493698,13.2235512516,49.7860492277,13.2184176954,49.7097857803,13.3352949582,49.7064223826,13.3406144412,49.7826804293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71064,64,71,64 - 071,13.3964314180,49.7428232867,13.3406144412,49.7826804293,13.3352949582,49.7064223826,13.4521555238,49.7029391145,13.4576608537,49.7791915684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71065,65,71,65 - 071,13.5133762465,49.7392772503,13.4576608537,49.7791915684,13.4521555238,49.7029391145,13.5689988114,49.6993360022,13.5746899055,49.7755826715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71066,66,71,66 - 071,13.6303034648,49.7356112874,13.5746899055,49.7755826715,13.5689988114,49.6993360022,13.6858242406,49.6956130730,13.6917010135,49.7718537659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71067,67,71,67 - 071,13.7472124914,49.7318254257,13.6917010135,49.7718537659,13.6858242406,49.6956130730,13.8026312318,49.6917703550,13.8086935953,49.7680048799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71068,68,71,68 - 071,13.8641027456,49.7279196940,13.8086935953,49.7680048799,13.8026312318,49.6917703550,13.9194192056,49.6878078774,13.9256670687,49.7640360427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71069,69,71,69 - 071,13.9809736469,49.7238941217,13.9256670687,49.7640360427,13.9194192056,49.6878078774,14.0361875833,49.6837256700,14.0426208525,49.7599472843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71070,70,71,70 - 071,14.0978246156,49.7197487394,14.0426208525,49.7599472843,14.0361875833,49.6837256700,14.1529357870,49.6795237638,14.1595543657,49.7557386358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71071,71,71,71 - 071,14.2146550725,49.7154835784,14.1595543657,49.7557386358,14.1529357870,49.6795237638,14.2696632390,49.6752021904,14.2764670281,49.7514101289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71072,72,71,72 - 071,14.3314644392,49.7110986710,14.2764670281,49.7514101289,14.2696632390,49.6752021904,14.3863693626,49.6707609826,14.3933582602,49.7469617964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71073,73,71,73 - 071,14.4482521376,49.7065940503,14.3933582602,49.7469617964,14.3863693626,49.6707609826,14.5030535816,49.6662001738,14.5102274830,49.7423936721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71074,74,71,74 - 071,14.5650175907,49.7019697503,14.5102274830,49.7423936721,14.5030535816,49.6662001738,14.6197153203,49.6615197985,14.6270741182,49.7377057904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71075,75,71,75 - 071,14.6817602216,49.6972258061,14.6270741182,49.7377057904,14.6197153203,49.6615197985,14.7363540038,49.6567198921,14.7438975882,49.7328981869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71076,76,71,76 - 071,14.7984794546,49.6923622534,14.7438975882,49.7328981869,14.7363540038,49.6567198921,14.8529690580,49.6518004907,14.8606973161,49.7279708978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71077,77,71,77 - 071,14.9151747145,49.6873791291,14.8606973161,49.7279708978,14.8529690580,49.6518004907,14.9695599093,49.6467616314,14.9774727256,49.7229239605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71078,78,71,78 - 071,15.0318454266,49.6822764706,14.9774727256,49.7229239605,14.9695599093,49.6467616314,15.0861259849,49.6416033524,15.0942232413,49.7177574130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72000,0,72,00 - 072,5.9086909508,49.6435307746,5.8470642130,49.6795237638,5.8536617846,49.6033095224,5.9702252633,49.6075047005,5.9638124167,49.6837256700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72001,1,72,01 - 072,6.0253568542,49.6476695173,5.9638124167,49.6837256700,5.9702252633,49.6075047005,6.0868088203,49.6115803706,6.0805807944,49.6878078774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72002,2,72,02 - 072,6.1420425954,49.6516886410,6.0805807944,49.6878078774,6.0868088203,49.6115803706,6.2034118802,49.6155365020,6.1973687682,49.6917703550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72003,3,72,03 - 072,6.2587475975,49.6555881155,6.1973687682,49.6917703550,6.2034118802,49.6155365020,6.3200338671,49.6193730649,6.3141757594,49.6956130730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72004,4,72,04 - 072,6.3754712828,49.6593679114,6.3141757594,49.6956130730,6.3200338671,49.6193730649,6.4366742045,49.6230900303,6.4310011886,49.6993360022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72005,5,72,05 - 072,6.4922130731,49.6630280000,6.4310011886,49.6993360022,6.4366742045,49.6230900303,6.5533323153,49.6266873702,6.5478444762,49.7029391145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72006,6,72,06 - 072,6.6089723899,49.6665683537,6.5478444762,49.7029391145,6.5533323153,49.6266873702,6.6700076220,49.6301650573,6.6647050418,49.7064223826,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72007,7,72,07 - 072,6.7257486539,49.6699889457,6.6647050418,49.7064223826,6.6700076220,49.6301650573,6.7866995465,49.6335230655,6.7815823046,49.7097857803,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72008,8,72,08 - 072,6.8425412853,49.6732897503,6.7815823046,49.7097857803,6.7866995465,49.6335230655,6.9034075101,49.6367613694,6.8984756831,49.7130292819,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72009,9,72,09 - 072,6.9593497041,49.6764707424,6.8984756831,49.7130292819,6.9034075101,49.6367613694,7.0201309338,49.6398799444,7.0153845957,49.7161528630,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72010,10,72,10 - 072,7.0761733294,49.6795318979,7.0153845957,49.7161528630,7.0201309338,49.6398799444,7.1368692381,49.6428787671,7.1323084600,49.7191565000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
72011,11,72,11 - 072,7.1930115802,49.6824731938,7.1323084600,49.7191565000,7.1368692381,49.6428787671,7.2536218429,49.6457578148,7.2492466932,49.7220401700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72012,12,72,12 - 072,7.3098638748,49.6852946078,7.2492466932,49.7220401700,7.2536218429,49.6457578148,7.3703881680,49.6485170658,7.3661987123,49.7248038512,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
